Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1686063600000,1838.50000000,1846.48000000,1834.30000000,1842.22000000,25131.89210000,1686067199999,46237277.81066000,32025,14025.93740000,25803712.51443200,0
1686067200000,1842.22000000,1869.78000000,1842.21000000,1863.66000000,42393.47110000,1686070799999,78507646.11734100,48018,22461.39630000,41593606.24475700,0
1686070800000,1863.66000000,1887.74000000,1857.98000000,1875.11000000,53963.83150000,1686074399999,101102944.82732100,60345,25505.16740000,47786252.14368400,0
1686074400000,1875.10000000,1878.21000000,1872.96000000,1874.75000000,18085.09640000,1686077999999,33919217.38375400,20013,8973.26060000,16829706.14248900,0
1686078000000,1874.74000000,1898.29000000,1873.40000000,1891.82000000,31411.18050000,1686081599999,59227055.85108200,37628,16081.56640000,30319368.73169300,0
1686081600000,1891.82000000,1895.50000000,1874.15000000,1876.58000000,62663.86770000,1686085199999,118069774.98434100,55269,39048.19430000,73573059.51473500,0
1686085200000,1876.58000000,1881.00000000,1874.27000000,1879.67000000,10311.95240000,1686088799999,19370636.19846600,15518,4983.96490000,9361860.34951900,0
1686088800000,1879.67000000,1884.39000000,1878.00000000,1882.62000000,8533.61430000,1686092399999,16046223.61893600,13456,4929.06420000,9267794.15025100,0
1686092400000,1882.63000000,1888.21000000,1878.54000000,1884.64000000,19691.00420000,1686095999999,37087539.38612600,22039,11930.56880000,22470955.57482800,0
1686096000000,1884.65000000,1897.80000000,1881.57000000,1885.61000000,30045.89400000,1686099599999,56733948.99021900,28779,16862.04480000,31842276.33667300,0
1686099600000,1885.61000000,1886.50000000,1878.05000000,1879.00000000,13285.82080000,1686103199999,24992901.99658700,21618,6083.30910000,11442011.52237000,0
1686103200000,1879.00000000,1880.92000000,1874.11000000,1876.65000000,10394.05780000,1686106799999,19512915.65348800,20140,4810.34200000,9030000.27682400,0
1686106800000,1876.65000000,1878.60000000,1871.59000000,1877.48000000,12442.15880000,1686110399999,23336241.57381200,21641,6002.50510000,11258404.93731800,0
1686110400000,1877.47000000,1880.00000000,1876.53000000,1879.04000000,6538.32540000,1686113999999,12281141.87906000,12481,3502.07430000,6578294.56201100,0
1686114000000,1879.03000000,1881.50000000,1877.56000000,1879.98000000,7855.74860000,1686117599999,14766418.54468100,12643,4078.30710000,7666039.75401700,0
1686117600000,1879.97000000,1883.76000000,1876.38000000,1876.45000000,12156.72430000,1686121199999,22862642.36610200,21130,6637.66550000,12484315.93026300,0
1686121200000,1876.44000000,1879.51000000,1874.62000000,1875.05000000,8873.26550000,1686124799999,16654778.94033600,19220,3834.08470000,7196691.59938000,0
1686124800000,1875.05000000,1876.39000000,1872.77000000,1874.71000000,7815.34150000,1686128399999,14650321.01340200,15352,3588.68480000,6727161.63968300,0
1686128400000,1874.70000000,1874.71000000,1850.28000000,1852.00000000,29093.62240000,1686131999999,54209485.52472300,37653,12037.45620000,22426484.49498100,0
1686132000000,1852.01000000,1860.75000000,1842.57000000,1857.69000000,32275.65040000,1686135599999,59755328.53032400,36877,16464.65940000,30483204.25858400,0
1686135600000,1857.69000000,1878.09000000,1856.87000000,1870.23000000,17206.08310000,1686139199999,32124789.44708600,29626,8765.86370000,16361122.74024600,0
1686139200000,1870.23000000,1870.84000000,1860.84000000,1864.96000000,11826.93690000,1686142799999,22061576.40746200,20969,6019.52050000,11225909.22827000,0
1686142800000,1864.96000000,1868.04000000,1857.35000000,1864.60000000,15781.15680000,1686146399999,29395206.35809800,26133,8237.35890000,15342022.03325000,0
1686146400000,1864.60000000,1864.60000000,1838.83000000,1844.34000000,43228.00470000,1686149999999,79923670.01705400,52988,19001.79830000,35121644.34144400,0
1686150000000,1844.34000000,1852.31000000,1835.13000000,1839.00000000,30781.41830000,1686153599999,56732514.44003700,40980,15719.90800000,28974214.30881200,0
1686153600000,1839.00000000,1845.27000000,1832.71000000,1840.33000000,19834.96630000,1686157199999,36471977.11627000,28513,9214.46930000,16943987.51346800,0
1686157200000,1840.32000000,1850.89000000,1835.73000000,1850.00000000,28090.41470000,1686160799999,51830021.65648300,28749,10314.58980000,19025523.54514900,0
1686160800000,1850.01000000,1852.50000000,1848.05000000,1849.48000000,21502.30910000,1686164399999,39786014.85047100,21987,5818.34930000,10765145.30173000,0
1686164400000,1849.47000000,1851.77000000,1847.36000000,1850.36000000,7639.74540000,1686167999999,14132373.79006300,12908,2553.43430000,4723182.51917800,0
1686168000000,1850.37000000,1851.00000000,1839.00000000,1841.58000000,12079.77400000,1686171599999,22261067.15881000,19955,5673.42950000,10454315.81923400,0
1686171600000,1841.57000000,1844.28000000,1821.39000000,1822.64000000,22133.48080000,1686175199999,40590987.48208500,28002,11704.83450000,21460779.93739800,0
1686175200000,1822.64000000,1834.26000000,1821.18000000,1829.72000000,21203.60130000,1686178799999,38772248.47246500,23647,11006.42690000,20124963.85358500,0
1686178800000,1829.72000000,1833.48000000,1825.08000000,1832.13000000,7112.20550000,1686182399999,13018116.65759500,12080,3143.68330000,5753571.28057800,0
1686182400000,1832.12000000,1838.29000000,1831.00000000,1835.52000000,8427.28870000,1686185999999,15457044.54478300,19354,4254.39870000,7803318.01226000,0
1686186000000,1835.52000000,1839.92000000,1835.28000000,1838.49000000,6095.02700000,1686189599999,11203513.33910300,11578,3104.71490000,5706947.30935300,0
1686189600000,1838.49000000,1841.45000000,1837.05000000,1837.50000000,5046.74950000,1686193199999,9281600.00375900,10174,2337.22830000,4298273.39667200,0
1686193200000,1837.50000000,1837.51000000,1828.31000000,1834.96000000,8618.74120000,1686196799999,15800050.46670900,16820,3535.41090000,6480218.73983800,0
1686196800000,1834.97000000,1839.33000000,1834.64000000,1838.58000000,5486.98710000,1686200399999,10082176.02168800,11718,2614.92650000,4804693.49309200,0
1686200400000,1838.58000000,1841.06000000,1836.43000000,1836.83000000,4845.02840000,1686203999999,8908416.45791000,10635,2113.86490000,3886704.69375600,0
1686204000000,1836.83000000,1846.05000000,1833.00000000,1840.17000000,11388.13450000,1686207599999,20933889.50493800,20021,4936.41460000,9077903.93567300,0
1686207600000,1840.17000000,1846.00000000,1839.26000000,1842.00000000,6815.83370000,1686211199999,12556985.86237900,16544,3802.66470000,7005177.78766600,0
1686211200000,1842.00000000,1842.90000000,1840.65000000,1840.95000000,5747.44890000,1686214799999,10583914.26873900,11114,2249.30120000,4141899.59387100,0
1686214800000,1840.95000000,1841.44000000,1838.28000000,1839.39000000,5346.48040000,1686218399999,9835608.43706200,12390,2195.72610000,4039295.05573600,0
1686218400000,1839.38000000,1844.85000000,1838.19000000,1844.77000000,5408.32560000,1686221999999,9959864.74099600,12896,3022.21310000,5565101.02970500,0
1686222000000,1844.76000000,1848.99000000,1842.86000000,1843.80000000,8572.38790000,1686225599999,15816182.30250800,14975,3526.23670000,6506415.34358500,0
1686225600000,1843.79000000,1856.28000000,1840.92000000,1845.82000000,18865.45690000,1686229199999,34856204.49930800,25125,8902.81220000,16446352.00658400,0
1686229200000,1845.82000000,1850.40000000,1837.86000000,1846.56000000,15413.17330000,1686232799999,28422958.08710800,25710,7367.27650000,13585609.41654400,0
1686232800000,1846.56000000,1861.28000000,1844.00000000,1857.36000000,19860.61840000,1686236399999,36822832.77889400,27112,10870.71670000,20152717.53994100,0
1686236400000,1857.35000000,1861.16000000,1853.47000000,1855.66000000,8929.96600000,1686239999999,16575909.35419000,18380,4299.45980000,7980616.55075600,0
1686240000000,1855.67000000,1856.24000000,1841.35000000,1845.74000000,11573.68200000,1686243599999,21389796.42031700,17723,4481.30080000,8281083.71749500,0
1686243600000,1845.75000000,1846.84000000,1841.86000000,1843.70000000,6230.44830000,1686247199999,11494419.54414500,11718,2779.66820000,5127622.31480600,0
1686247200000,1843.71000000,1849.60000000,1842.15000000,1846.23000000,4139.18290000,1686250799999,7637190.90217500,9857,2041.88380000,3766781.65631900,0
1686250800000,1846.22000000,1847.98000000,1844.69000000,1847.73000000,3983.92460000,1686254399999,7355967.04894800,8295,2091.71730000,3862148.40748200,0
1686254400000,1847.73000000,1853.37000000,1846.58000000,1852.72000000,5569.20810000,1686257999999,10306028.09723200,10253,2640.89950000,4886223.95629200,0
1686258000000,1852.71000000,1854.00000000,1849.91000000,1851.83000000,3884.49270000,1686261599999,7192201.26566800,8430,1844.23530000,3414125.08982400,0
1686261600000,1851.83000000,1852.69000000,1847.09000000,1849.47000000,5585.63120000,1686265199999,10338056.33012900,9159,2358.73310000,4365725.14743200,0
1686265200000,1849.46000000,1849.71000000,1844.92000000,1845.64000000,3436.26800000,1686268799999,6349574.82629200,8009,1846.32680000,3412305.12382500,0
1686268800000,1845.65000000,1846.87000000,1843.00000000,1843.79000000,3931.50910000,1686272399999,7253660.65351000,9515,1570.46040000,2897608.81002700,0
1686272400000,1843.80000000,1849.02000000,1842.50000000,1842.81000000,6365.37020000,1686275999999,11748472.23619800,10962,2414.33570000,4455733.46499600,0
1686276000000,1842.80000000,1844.34000000,1827.00000000,1835.75000000,26334.77110000,1686279599999,48305401.77279900,29642,11761.16970000,21573902.91463900,0
1686279600000,1835.75000000,1838.64000000,1832.05000000,1838.23000000,7337.86440000,1686283199999,13466877.08232500,13217,3462.35540000,6354395.20217500,0
1686283200000,1838.22000000,1841.31000000,1836.44000000,1838.07000000,4433.44450000,1686286799999,8150994.88024800,9921,2103.68860000,3867399.69636700,0
1686286800000,1838.06000000,1839.73000000,1837.00000000,1839.45000000,4413.06100000,1686290399999,8112226.81596200,9212,2277.03660000,4185748.43889300,0
1686290400000,1839.45000000,1842.00000000,1837.09000000,1837.78000000,5121.85760000,1686293999999,9420727.58735400,10632,2010.87220000,3698938.20478400,0
1686294000000,1837.79000000,1837.79000000,1831.25000000,1836.37000000,9593.29180000,1686297599999,17600326.92728500,19888,4259.93000000,7815256.86648900,0
1686297600000,1836.37000000,1842.98000000,1834.52000000,1842.41000000,9118.75410000,1686301199999,16767369.25869800,15324,4518.89010000,8308967.69270400,0
1686301200000,1842.40000000,1847.42000000,1841.17000000,1844.27000000,7073.73140000,1686304799999,13042254.63950200,14864,3353.24970000,6182805.69935500,0
1686304800000,1844.27000000,1845.66000000,1842.50000000,1844.08000000,6199.27100000,1686308399999,11431233.73700400,12627,2606.88300000,4807101.23723700,0
1686308400000,1844.08000000,1845.02000000,1840.11000000,1843.79000000,6836.48350000,1686311999999,12599872.06823900,13761,2973.57580000,5480297.83418900,0
1686312000000,1843.79000000,1854.41000000,1843.79000000,1851.83000000,13230.01700000,1686315599999,24451464.76601700,20324,6718.87070000,12418033.63378500,0
1686315600000,1851.84000000,1855.00000000,1847.40000000,1847.40000000,13396.39280000,1686319199999,24806770.25878500,21025,6231.16170000,11537796.28712700,0
1686319200000,1847.40000000,1851.83000000,1842.50000000,1844.68000000,10989.97610000,1686322799999,20298169.44014500,19680,5459.94450000,10081800.38177300,0
1686322800000,1844.68000000,1852.03000000,1839.75000000,1841.71000000,12080.03060000,1686326399999,22305632.68758100,21029,5469.73670000,10100808.40029500,0
1686326400000,1841.71000000,1843.45000000,1838.48000000,1840.51000000,7196.84270000,1686329999999,13248525.16338400,13648,3730.34200000,6866814.22081900,0
1686330000000,1840.51000000,1842.60000000,1837.17000000,1841.47000000,6177.63330000,1686333599999,11369345.94043300,11767,3035.92510000,5586280.52532200,0
1686333600000,1841.47000000,1842.60000000,1836.27000000,1838.06000000,5648.06200000,1686337199999,10389514.48560600,11677,2830.30320000,5205591.37352400,0
1686337200000,1838.07000000,1840.35000000,1830.37000000,1830.86000000,11345.82350000,1686340799999,20806713.52305700,20367,5438.29880000,9974681.01805000,0
1686340800000,1830.86000000,1837.11000000,1828.03000000,1837.10000000,7335.90750000,1686344399999,13446708.33737000,16177,3435.83430000,6297983.85897900,0
1686344400000,1837.10000000,1839.83000000,1834.17000000,1836.87000000,6418.93590000,1686347999999,11786046.06997300,11439,3521.87080000,6465534.50347900,0
1686348000000,1836.86000000,1838.49000000,1835.17000000,1838.48000000,4554.05060000,1686351599999,8363608.98525000,9393,2186.30240000,4015327.70897900,0
1686351600000,1838.48000000,1841.15000000,1836.31000000,1840.37000000,3191.24350000,1686355199999,5865862.42616200,8532,1470.25090000,2702586.34232700,0
1686355200000,1840.37000000,1840.45000000,1836.30000000,1837.29000000,5975.69680000,1686358799999,10986767.15278100,17202,2055.95840000,3780141.36726300,0
1686358800000,1837.28000000,1844.99000000,1828.33000000,1835.70000000,14853.56560000,1686362399999,27299940.49872100,24307,6080.80860000,11174680.24190100,0
1686362400000,1835.71000000,1839.27000000,1825.48000000,1829.50000000,15859.20760000,1686365999999,29049100.68514000,23323,7429.18040000,13608049.44081400,0
1686366000000,1829.50000000,1831.33000000,1822.13000000,1827.17000000,13951.76010000,1686369599999,25499879.13346000,21149,6541.82610000,11954313.83035600,0
1686369600000,1827.17000000,1829.84000000,1781.32000000,1788.20000000,85590.62590000,1686373199999,154138826.46310400,110103,36679.40760000,66058401.63124300,0
1686373200000,1788.19000000,1790.73000000,1744.44000000,1751.19000000,92712.29930000,1686376799999,163871193.39404800,108769,38687.03860000,68401518.65027000,0
1686376800000,1751.19000000,1760.99000000,1734.68000000,1744.11000000,64728.38720000,1686380399999,113258816.79801000,70084,25955.22820000,45411337.72239800,0
1686380400000,1744.12000000,1745.29000000,1724.43000000,1731.78000000,67200.65510000,1686383999999,116739237.76574800,72478,33209.17780000,57678677.74999600,0
1686384000000,1731.79000000,1743.16000000,1715.03000000,1740.25000000,59652.84630000,1686387599999,103233204.99943200,63488,28278.39400000,48934750.76058700,0
1686387600000,1740.25000000,1740.80000000,1732.56000000,1738.96000000,16813.31140000,1686391199999,29210564.30585600,28068,7813.04730000,13572439.49703100,0
1686391200000,1738.95000000,1744.00000000,1735.09000000,1743.82000000,12676.24520000,1686394799999,22055509.83535400,24753,6188.44260000,10769188.37252400,0
1686394800000,1743.83000000,1749.56000000,1740.04000000,1747.95000000,12314.03020000,1686398399999,21477100.62499000,24189,5828.62210000,10166601.95336000,0
1686398400000,1747.95000000,1747.96000000,1738.44000000,1739.69000000,10450.88250000,1686401999999,18213182.21683200,21527,4626.91580000,8063600.14393400,0
1686402000000,1739.68000000,1745.69000000,1737.33000000,1743.47000000,9704.07810000,1686405599999,16902292.63845400,21441,4637.29060000,8076452.58988400,0
1686405600000,1743.48000000,1747.48000000,1740.00000000,1744.12000000,10001.92930000,1686409199999,17432424.84060000,20066,4898.16800000,8536863.06459500,0
1686409200000,1744.13000000,1744.35000000,1732.85000000,1737.39000000,11707.54570000,1686412799999,20373998.14362200,19168,4852.96110000,8444583.61371600,0
1686412800000,1737.39000000,1740.49000000,1731.99000000,1733.02000000,15395.42740000,1686416399999,26718025.23486700,21555,8084.68620000,14028247.27704900,0
1686416400000,1733.01000000,1773.03000000,1718.50000000,1760.17000000,67289.67540000,1686419999999,117747880.73779200,73300,33518.16340000,58660882.26985100,0
1686420000000,1760.16000000,1762.14000000,1725.00000000,1733.48000000,28021.17530000,1686423599999,48797480.07637600,42628,13873.86390000,24155493.07297000,0
1686423600000,1733.48000000,1745.17000000,1732.51000000,1744.48000000,8530.68780000,1686427199999,14834081.54376900,17102,4763.77940000,8284391.89914000,0
1686427200000,1744.48000000,1747.74000000,1738.59000000,1742.79000000,10601.21090000,1686430799999,18473920.39168700,16306,5668.83240000,9877720.66913600,0
1686430800000,1742.78000000,1745.85000000,1739.15000000,1744.62000000,4976.35920000,1686434399999,8672243.33757600,11247,2897.19440000,5048811.11562100,0
1686434400000,1744.63000000,1757.58000000,1743.60000000,1753.89000000,8657.46830000,1686437999999,15161531.74855000,14869,4232.15740000,7409863.66412400,0
1686438000000,1753.88000000,1754.99000000,1751.00000000,1751.53000000,4659.59890000,1686441599999,8164953.95882700,10288,2161.50900000,3787479.54084200,0
1686441600000,1751.52000000,1752.35000000,1745.00000000,1745.72000000,8914.11640000,1686445199999,15591901.94898000,16302,3773.49640000,6600169.44679200,0
1686445200000,1745.72000000,1751.98000000,1743.64000000,1749.49000000,7281.74740000,1686448799999,12727819.22982700,13292,3725.05070000,6511673.49763400,0
1686448800000,1749.49000000,1750.15000000,1745.00000000,1749.56000000,7441.87950000,1686452399999,13007143.64497400,11295,2494.54720000,4359730.75811600,0
1686452400000,1749.55000000,1752.46000000,1747.74000000,1751.55000000,7359.31720000,1686455999999,12880568.30101900,10758,3847.23150000,6733691.93631000,0
1686456000000,1751.55000000,1757.19000000,1743.88000000,1754.01000000,8602.81330000,1686459599999,15051784.25834900,16413,3920.12730000,6858967.66666600,0
1686459600000,1754.01000000,1759.76000000,1753.50000000,1756.66000000,6466.54910000,1686463199999,11355262.99133300,13105,3826.00060000,6718280.72685700,0
1686463200000,1756.65000000,1759.43000000,1756.00000000,1756.53000000,5562.95790000,1686466799999,9777263.83906400,17249,3294.74280000,5790850.36064800,0
1686466800000,1756.53000000,1756.72000000,1752.80000000,1752.92000000,5509.51600000,1686470399999,9668522.41659400,15763,3143.44900000,5516200.60614900,0
1686470400000,1752.92000000,1755.54000000,1747.36000000,1748.90000000,7955.19530000,1686473999999,13926567.65957500,17115,2799.23990000,4901050.70383700,0
1686474000000,1748.90000000,1750.72000000,1745.15000000,1745.68000000,6720.08730000,1686477599999,11746358.93506000,19435,2335.21250000,4082027.59153900,0
1686477600000,1745.68000000,1754.63000000,1745.17000000,1751.21000000,5968.30980000,1686481199999,10443049.30991900,13881,2792.42590000,4886215.76528300,0
1686481200000,1751.22000000,1754.99000000,1750.11000000,1752.13000000,4459.26550000,1686484799999,7814065.21575500,12190,2199.98680000,3854807.13520600,0
1686484800000,1752.14000000,1752.39000000,1746.53000000,1746.65000000,5900.52760000,1686488399999,10322073.70506200,12724,2465.92880000,4314350.00275500,0
1686488400000,1746.64000000,1749.49000000,1738.72000000,1741.24000000,11409.17450000,1686491999999,19904184.92235000,19707,5372.12470000,9370448.20416800,0
1686492000000,1741.23000000,1750.54000000,1740.44000000,1743.54000000,9320.09850000,1686495599999,16261085.91731800,14594,4470.83630000,7799168.92145800,0
1686495600000,1743.54000000,1746.31000000,1740.35000000,1740.80000000,7245.22810000,1686499199999,12629771.96032400,13370,3069.25620000,5351010.93098100,0
1686499200000,1740.80000000,1757.00000000,1739.76000000,1752.19000000,17249.74360000,1686502799999,30185774.24190700,21635,8936.88410000,15635975.50443500,0
1686502800000,1752.18000000,1765.00000000,1751.57000000,1756.07000000,14432.05850000,1686506399999,25354228.65272100,19478,6707.74050000,11783992.61317600,0
1686506400000,1756.08000000,1761.87000000,1754.50000000,1757.14000000,7333.68500000,1686509999999,12896059.75382100,12580,3540.50680000,6224674.35141400,0
1686510000000,1757.14000000,1768.26000000,1755.29000000,1762.27000000,10691.16420000,1686513599999,18853306.74665400,15951,4829.76580000,8516874.19463900,0
1686513600000,1762.27000000,1778.25000000,1762.27000000,1769.85000000,16953.96310000,1686517199999,30019405.62559500,23695,8300.57750000,14694794.30909200,0
1686517200000,1769.85000000,1771.00000000,1761.98000000,1763.59000000,6262.66240000,1686520799999,11066477.33432600,12697,2574.75970000,4550168.37589900,0
1686520800000,1763.58000000,1764.43000000,1741.64000000,1753.86000000,21265.30900000,1686524399999,37268332.02348200,23580,11260.94970000,19737812.62190600,0
1686524400000,1753.87000000,1755.89000000,1746.76000000,1752.76000000,9650.87420000,1686527999999,16905537.31622900,12112,5289.26320000,9265255.06849500,0
1686528000000,1752.77000000,1755.35000000,1744.02000000,1751.87000000,13599.10490000,1686531599999,23788902.69252800,20914,8150.46450000,14257093.50135900,0
1686531600000,1751.88000000,1753.49000000,1743.33000000,1745.89000000,11132.91140000,1686535199999,19458022.87484000,15287,5654.59490000,9883627.65253600,0
1686535200000,1745.89000000,1748.50000000,1720.11000000,1731.43000000,37121.14870000,1686538799999,64243189.13498800,43341,18981.64770000,32843924.48599500,0
1686538800000,1731.43000000,1738.94000000,1730.03000000,1735.76000000,8986.90520000,1686542399999,15586101.33255200,14559,4836.06220000,8387082.85654200,0
1686542400000,1735.76000000,1741.45000000,1735.00000000,1740.56000000,8036.43220000,1686545999999,13969651.03405900,14680,3969.42390000,6899701.27425000,0
1686546000000,1740.55000000,1740.56000000,1736.02000000,1736.39000000,6078.29530000,1686549599999,10568107.27516600,12912,2532.73630000,4403333.89559000,0
1686549600000,1736.40000000,1748.00000000,1736.10000000,1740.60000000,11256.64860000,1686553199999,19609895.05250100,20670,6431.75280000,11203836.31544600,0
1686553200000,1740.60000000,1742.00000000,1732.77000000,1736.70000000,8176.81960000,1686556799999,14217505.89079300,16551,4053.33940000,7047647.54013600,0
1686556800000,1736.70000000,1747.61000000,1734.28000000,1745.35000000,14132.16300000,1686560399999,24621395.85339800,21918,6541.49720000,11397725.64328800,0
1686560400000,1745.35000000,1759.33000000,1744.65000000,1748.45000000,19063.49330000,1686563999999,33403023.31232300,29350,9738.26390000,17062364.07992600,0
1686564000000,1748.44000000,1755.00000000,1747.50000000,1748.14000000,14365.51780000,1686567599999,25159813.29667600,20986,7381.80800000,12928827.19738300,0
1686567600000,1748.15000000,1748.55000000,1742.29000000,1745.60000000,7409.55110000,1686571199999,12935475.59250200,15027,3333.07300000,5818198.45902300,0
1686571200000,1745.61000000,1747.25000000,1741.86000000,1747.09000000,8423.21010000,1686574799999,14690899.82860900,14985,5242.03740000,9142474.31158300,0
1686574800000,1747.09000000,1747.10000000,1736.30000000,1739.47000000,12932.29310000,1686578399999,22515797.64600900,23316,6899.33080000,12013203.57598900,0
1686578400000,1739.47000000,1744.21000000,1728.88000000,1738.14000000,16238.96280000,1686581999999,28214011.60555400,22240,7042.69820000,12243220.27858700,0
1686582000000,1738.16000000,1738.16000000,1730.12000000,1731.87000000,15251.44000000,1686585599999,26432933.31578900,21355,7857.31230000,13616981.58724500,0
1686585600000,1731.86000000,1739.35000000,1726.70000000,1736.13000000,14838.46990000,1686589199999,25733470.67394200,19872,6928.20400000,12012120.26631700,0
1686589200000,1736.13000000,1747.16000000,1720.00000000,1736.37000000,32285.11350000,1686592799999,55969179.76140700,36177,15998.97130000,27734750.21036200,0
1686592800000,1736.37000000,1738.26000000,1730.42000000,1736.89000000,9294.65160000,1686596399999,16123017.38964600,16353,4816.11200000,8354391.08020400,0
1686596400000,1736.89000000,1737.16000000,1727.66000000,1733.14000000,8983.86920000,1686599999999,15556008.70403700,15381,5486.11600000,9497762.13515700,0
1686600000000,1733.15000000,1739.35000000,1730.22000000,1739.08000000,7302.69180000,1686603599999,12666723.54008300,15596,3970.21140000,6885814.89991100,0
1686603600000,1739.08000000,1744.22000000,1738.06000000,1743.39000000,6910.39420000,1686607199999,12028575.55038900,13145,3448.39480000,6002129.22808600,0
1686607200000,1743.38000000,1746.46000000,1740.70000000,1743.00000000,6491.28160000,1686610799999,11317866.88931800,12911,3268.93960000,5699554.97944400,0
1686610800000,1743.01000000,1744.35000000,1740.52000000,1742.57000000,3821.11300000,1686614399999,6657946.37250000,9866,2016.05500000,3512462.72324100,0
1686614400000,1742.57000000,1750.40000000,1728.72000000,1732.85000000,15281.68860000,1686617999999,26576212.67068900,26726,8446.81130000,14688038.15388800,0
1686618000000,1732.84000000,1748.00000000,1728.43000000,1740.72000000,11137.99660000,1686621599999,19364500.52897200,20243,5939.39460000,10321608.70176600,0
1686621600000,1740.71000000,1756.00000000,1737.67000000,1753.50000000,15541.17360000,1686625199999,27178149.93363600,24667,8823.57610000,15425891.85096300,0
1686625200000,1753.49000000,1754.43000000,1745.54000000,1747.37000000,7949.21780000,1686628799999,13912745.01686400,15395,4177.76600000,7310363.27427000,0
1686628800000,1747.38000000,1748.54000000,1741.13000000,1747.81000000,5234.29870000,1686632399999,9137641.86373700,13220,2616.71210000,4568306.99271000,0
1686632400000,1747.80000000,1752.71000000,1747.10000000,1749.37000000,5432.35090000,1686635999999,9503941.05092900,14025,2978.30260000,5210209.82688200,0
1686636000000,1749.36000000,1753.26000000,1747.33000000,1748.85000000,5853.92140000,1686639599999,10249014.20651400,12897,2995.71940000,5245453.63779500,0
1686639600000,1748.85000000,1752.49000000,1748.15000000,1748.27000000,4710.15600000,1686643199999,8243436.58049900,18369,2561.22500000,4482494.94767800,0
1686643200000,1748.28000000,1759.65000000,1746.94000000,1753.39000000,12465.21710000,1686646799999,21861780.91545900,22166,7923.31830000,13898331.62462600,0
1686646800000,1753.38000000,1755.61000000,1747.10000000,1749.63000000,8278.14760000,1686650399999,14489476.69640600,17102,4258.05580000,7453295.97749600,0
1686650400000,1749.63000000,1751.74000000,1747.42000000,1750.98000000,6257.15600000,1686653999999,10948986.53423900,14035,3713.61790000,6498263.59512700,0
1686654000000,1750.99000000,1755.29000000,1746.32000000,1753.81000000,13037.83160000,1686657599999,22823863.94303300,26334,7076.76350000,12387021.82012500,0
1686657600000,1753.80000000,1770.13000000,1728.88000000,1741.89000000,63266.44440000,1686661199999,110787537.67067400,71246,31216.31650000,54663641.77644300,0
1686661200000,1741.89000000,1744.66000000,1736.50000000,1743.14000000,8868.31060000,1686664799999,15438195.00826500,14475,4121.24280000,7176194.55905000,0
